intensidad_media,mediana,desviacion_std,varianza,asimetria,curtosis,p10,p90,rango,homogeneidad,energia,contraste,correlacion,entropia,lbp_entropia,lbp_energia,area,circularidad,compacidad,solidez,excentricidad,extension,Clase
0.05353764,0.02352941,0.07881027,0.006211059,3.924133,23.55611,0.01176471,0.1215686,0.1098039,0.994728,0.5441254,0.03833802,0.9941715,4.486141,2.252268,0.313523,324351,0.8997703,1.111395,0.968027,0.7118429,0.7063823,1
0.3679368,0.3688525,0.1074667,0.0115491,0.4417362,5.360703,0.2377049,0.4959016,0.2581967,0.9520664,0.3619379,0.2658637,0.9330196,6.642579,2.660502,0.1925359,7161,0.9569622,1.044973,0.9745509,0.4632567,0.7255319,2
0.1023635,0.02745098,0.1527252,0.02332498,2.152354,8.275117,0.003921569,0.3176471,0.3137255,0.988227,0.4234041,0.06816275,0.9902008,5.182259,2.460219,0.2461022,121691,0.7034773,1.42151,0.9040063,0.7756938,0.6466803,2
0.2994307,0.2352941,0.2738636,0.07500129,0.6156465,2.174391,0.007843138,0.7137255,0.7058824,0.965907,0.2442868,0.1270567,0.9723682,7.34714,2.710437,0.1829124,34851,0.9524035,1.049975,0.9883164,0.5895618,0.8140284,2
0.2279001,0.2155172,0.08623795,0.007436985,2.082033,11.62875,0.137931,0.3232759,0.1853448,0.9469928,0.2984873,0.3425958,0.9441756,6.054636,2.753815,0.1801851,6275,0.864051,1.157339,0.9371266,0.645064,0.6820652,1
0.08491246,0.05511811,0.08804391,0.00775173,2.874472,14.47324,0.01968504,0.1929134,0.1732284,0.9875047,0.5303545,0.09769411,0.9843129,5.688223,2.761998,0.1699669,51657,0.9269277,1.078833,0.9914591,0.7410132,0.7296187,2
0.3925731,0.4047619,0.1257481,0.0158126,0.128374,2.916624,0.2142857,0.5436508,0.3293651,0.9498336,0.2829309,0.2241634,0.9412622,6.930514,2.836423,0.1633502,22379,0.9651992,1.036056,0.9872943,0.39897,0.7477363,2
0.3549443,0.345679,0.1315108,0.01729509,0.2844488,2.144629,0.1893004,0.5349794,0.345679,0.9562178,0.2713103,0.1639224,0.9550088,6.92135,2.77356,0.172087,81491,0.966684,1.034464,0.9916401,0.4592029,0.8060515,2
0.3191369,0.3052209,0.1401517,0.01964251,0.5268489,4.21768,0.1526104,0.4939759,0.3413655,0.9458824,0.2709188,0.2632802,0.9433369,7.069879,2.632812,0.1975802,15786,0.9405702,1.063185,0.9901524,0.7430608,0.7228022,2
0.3209442,0.2980392,0.1786586,0.03191891,0.9267004,3.85142,0.09803922,0.6039216,0.5058824,0.9763162,0.265875,0.09045273,0.9807681,7.221334,2.902206,0.1540147,127446,0.8013737,1.247857,0.9281558,0.7939364,0.7149244,2
0.1685105,0.1372549,0.1268161,0.01608232,3.158852,15.0433,0.07843138,0.282353,0.2039216,0.9850903,0.5049084,0.07281698,0.9866527,6.168157,2.895583,0.1517584,78924,0.9018541,1.108827,0.9813489,0.7730395,0.7796503,2
0.06129069,0.01960784,0.09633078,0.009279618,3.333195,16.84535,0.01176471,0.1647059,0.1529412,0.9875629,0.546442,0.08433115,0.9865256,4.456976,2.330292,0.281945,113359,0.8101872,1.234283,0.9455251,0.6794397,0.7296819,1
0.1307135,0.116,0.06116833,0.003741565,4.59367,31.09043,0.096,0.152,0.056,0.9879664,0.5861507,0.1455486,0.9732503,4.573924,2.898119,0.1496341,43700,0.9817155,1.018625,0.9917168,0.4482695,0.7814735,2
0.3644144,0.3650794,0.09169983,0.008408858,0.9175069,6.31782,0.2539683,0.4642857,0.2103175,0.9816545,0.4815395,0.0641998,0.9822028,6.468294,2.82012,0.1649409,113025,0.929761,1.075545,0.9791055,0.6292431,0.7534246,2
0.2400868,0.2310757,0.1198681,0.01436837,1.487285,8.02879,0.0996016,0.374502,0.2749004,0.9530877,0.2780944,0.2432513,0.95884,6.752389,2.881238,0.1599417,18042,0.8520522,1.173637,0.9796916,0.8248053,0.669462,1
0.2119242,0.1836735,0.1230884,0.01515076,1.890623,8.273564,0.09387755,0.3510204,0.2571429,0.9726496,0.3489945,0.1134076,0.9788751,6.572236,2.743806,0.1772397,52324,0.9647752,1.036511,0.9907597,0.5386548,0.7604348,2
0.2801303,0.2627451,0.103029,0.01061497,1.021008,4.415045,0.1686275,0.4196078,0.2509804,0.968914,0.2924831,0.1078439,0.9775304,6.578143,2.811894,0.1690917,119055,0.9005761,1.1104,0.976525,0.7031523,0.7488018,2
0.1712599,0.07843138,0.2004555,0.0401824,2.174723,7.520301,0.03921569,0.4588235,0.4196078,0.9809428,0.397543,0.07506059,0.988109,6.343759,2.688263,0.1829989,95271,0.9556134,1.046448,0.9949142,0.6584948,0.7122533,2
0.1152034,0.06666667,0.1169548,0.01367842,1.797513,6.484058,0.01960784,0.2745098,0.254902,0.9890675,0.4659804,0.07690366,0.9873338,6.216258,2.76518,0.1687525,117765,0.9058146,1.103979,0.9793754,0.6814855,0.7305793,2
0.2551885,0.2392157,0.1315423,0.01730338,1.269234,6.471571,0.09803922,0.4078431,0.3098039,0.9622322,0.2848966,0.1776608,0.9636983,6.921313,2.724767,0.1833847,29354,0.9302244,1.075009,0.980493,0.6666818,0.7624416,1
0.1108651,0.08235294,0.1092697,0.01193987,3.591186,19.60477,0.03921569,0.2117647,0.172549,0.9867404,0.5839198,0.06973732,0.9854837,5.760199,2.685063,0.1834978,121614,0.938069,1.06602,0.9861661,0.5986502,0.8167714,2
0.1247654,0.056,0.1666317,0.02776611,2.209866,7.965184,0.008,0.344,0.336,0.9848129,0.4664387,0.0698866,0.9877064,6.180552,2.643795,0.1972619,62981,0.9824662,1.017847,0.9932502,0.3004569,0.7619837,2
0.4250717,0.4110672,0.1608403,0.02586961,0.3639818,2.415657,0.2371542,0.6403162,0.4031621,0.9613283,0.2564689,0.177314,0.9524763,7.271476,2.72735,0.1802038,41237,0.941246,1.062421,0.9913455,0.6889861,0.7192918,2
0.07693979,0.03921569,0.1204603,0.01451069,3.803375,18.7639,0.01960784,0.1607843,0.1411765,0.9855136,0.5147886,0.09266626,0.9857701,5.161134,2.629316,0.1979211,60578,0.9133044,1.094925,0.9792758,0.7259058,0.7103424,1
0.4268535,0.4039216,0.1367365,0.01869686,0.823613,3.557059,0.2705882,0.6117647,0.3411765,0.959203,0.3176918,0.139207,0.9608129,7.046615,2.656673,0.1956393,30076,0.8590306,1.164103,0.9654287,0.8116366,0.7124988,1
0.4730862,0.454902,0.1399006,0.01957218,0.6129043,3.047901,0.3098039,0.6705883,0.3607843,0.9634488,0.2964537,0.135209,0.9547711,7.125049,2.854463,0.1635956,68233,0.8805071,1.135709,0.9664183,0.7377653,0.7592158,2
0.1772015,0.1607843,0.08815852,0.007771925,2.46355,17.44474,0.09019608,0.2784314,0.1882353,0.9605827,0.4367282,0.3235554,0.9322686,6.187581,2.885456,0.1590147,9126,0.993473,1.00657,0.9888395,0.1784149,0.8125,2
0.146173,0.08467742,0.1570461,0.02466348,3.038808,13.46356,0.0483871,0.2862903,0.2379032,0.940691,0.4188573,0.5729885,0.9048302,6.078214,2.871885,0.1602211,3340,0.8869885,1.12741,0.9683967,0.7962349,0.7455357,1
0.270748,0.2261905,0.2117056,0.04481926,0.65649,2.503258,0.02380952,0.5873016,0.5634921,0.9710311,0.2898507,0.1188865,0.9807411,7.355693,2.658311,0.1946843,53985,0.753805,1.326603,0.9751802,0.8946872,0.5785058,1
0.2319619,0.2117647,0.1134511,0.01287116,1.2203,5.553738,0.1137255,0.3803922,0.2666667,0.9627898,0.3027622,0.1521807,0.9725598,6.737706,2.635413,0.1962277,33975,0.9298432,1.07545,0.9882486,0.7242539,0.7287645,2
0.151335,0.1411765,0.071872,0.005165583,2.930268,21.84434,0.08235294,0.2235294,0.1411765,0.9819188,0.5573362,0.1164081,0.9787021,5.884446,2.744216,0.1750301,70033,0.8344681,1.198368,0.9766278,0.7557473,0.7784559,2
0.1795031,0.1647059,0.08255282,0.006814968,1.753868,7.999258,0.09411765,0.2666667,0.172549,0.983196,0.4233379,0.09258337,0.9866329,6.149103,2.773898,0.1734797,90069,0.7614056,1.31336,0.9274946,0.6769337,0.6510463,2
0.3796562,0.4117647,0.2015852,0.04063658,-0.183488,2.460959,0.05098039,0.6078432,0.5568628,0.95476,0.2273428,0.1853128,0.9593874,7.467452,2.77966,0.1776838,21858,0.8460039,1.182028,0.9769812,0.8219759,0.6743799,1
0.4942242,0.4939759,0.1404301,0.0197206,0.03638915,2.417472,0.3052209,0.6787149,0.373494,0.9635299,0.2776692,0.1356799,0.9523288,7.146444,2.807604,0.1691396,85719,0.9360984,1.068264,0.9893926,0.7036473,0.7652525,1
0.4653554,0.4876033,0.1585154,0.02512712,-0.4947141,3.206532,0.2272727,0.6446281,0.4173554,0.9526951,0.2424597,0.243753,0.9331,7.19167,2.546979,0.2090231,15206,0.8939615,1.118616,0.9587642,0.4819079,0.6880231,2
0.1774098,0.156,0.1082697,0.01172232,2.925185,15.51987,0.088,0.26,0.172,0.9781739,0.5053246,0.09540969,0.9818256,6.235932,2.776506,0.172627,98235,0.9738479,1.026854,0.9912415,0.4694743,0.7896069,2
0.2583287,0.1882353,0.1652447,0.0273058,1.883643,6.042378,0.1333333,0.4984314,0.365098,0.9661643,0.3046373,0.1875636,0.9700271,6.534644,2.896299,0.1558567,11134,0.864793,1.156346,0.981315,0.7858666,0.669191,1
0.2287018,0.05490196,0.2765901,0.07650208,1.019111,2.660081,0.003921569,0.6941177,0.6901961,0.9770219,0.3048274,0.08885515,0.9844505,6.583227,2.604061,0.2028002,92176,0.8895454,1.12417,0.9645877,0.6899554,0.7400842,2
0.2172543,0.1818182,0.1344411,0.0180744,1.045532,3.367546,0.07438017,0.4338843,0.3595041,0.9822717,0.3657153,0.1048286,0.9793872,6.678582,2.746922,0.1711542,77065,0.9737621,1.026945,0.9918658,0.4730906,0.7800101,2
0.539477,0.5137255,0.1818604,0.03307322,0.220663,2.021688,0.3176471,0.7960784,0.4784314,0.9468747,0.2249906,0.1669887,0.9388058,7.447386,2.675554,0.1917029,40960,0.977497,1.023021,0.990808,0.3309495,0.7914976,2
0.4007612,0.3984064,0.1318895,0.01739485,0.2342785,2.551362,0.2270916,0.5737052,0.3466136,0.9496877,0.2733364,0.1893536,0.9491255,7.03965,2.860757,0.1604891,51388,0.8969831,1.114848,0.9764199,0.7126477,0.7425582,2
0.4223445,0.3960784,0.200872,0.04034955,0.4250227,2.368345,0.172549,0.7176471,0.5450981,0.9367996,0.2000771,0.2112236,0.9499741,7.611125,2.626278,0.20431,30411,0.9384622,1.065573,0.9897803,0.6818936,0.7222143,2
0.1858497,0.155102,0.1395183,0.01946536,1.294479,5.365092,0.04081633,0.3836735,0.3428572,0.9778423,0.3777266,0.1125292,0.9778544,6.687395,2.796957,0.1653693,47943,0.9695881,1.031366,0.9887193,0.4582209,0.7826662,2
0.2161853,0.1847389,0.1122365,0.01259703,2.678975,11.67242,0.1325301,0.3333333,0.2008032,0.9539073,0.4003946,0.3692279,0.9329901,6.010527,2.923585,0.1503175,4439,0.9287158,1.076756,0.97539,0.6866598,0.7706597,1
0.3010421,0.3209876,0.1556265,0.02421961,0.1892601,3.318442,0.0781893,0.4814815,0.4032922,0.9512379,0.2743361,0.2895963,0.9371774,7.08715,2.536535,0.2141686,6715,0.8953334,1.116902,0.9844598,0.7978315,0.7461111,1
0.2016536,0.1686275,0.1478878,0.02187081,1.275828,5.103665,0.03921569,0.4,0.3607843,0.9675531,0.3238047,0.1627096,0.9754713,7.003342,2.623606,0.2028161,40724,0.8294074,1.20568,0.984147,0.8586692,0.6214084,2
0.2634247,0.2470588,0.1778314,0.031624,0.4154569,2.327065,0.04313726,0.5019608,0.4588235,0.9587884,0.2587209,0.1835778,0.9667053,7.238909,2.691605,0.188665,22827,0.8552293,1.169277,0.9651192,0.770587,0.6935136,3
0.02135336,0.003921569,0.04091056,0.001673674,5.580603,51.20423,0.003921569,0.05490196,0.05098039,0.9918784,0.510445,0.1441727,0.9810521,3.11655,2.261379,0.2992848,48905,0.6300519,1.587171,0.8087615,0.8627654,0.6096132,2
0.3842518,0.3882353,0.2724719,0.07424092,0.1814013,1.856437,0.02745098,0.7529412,0.7254902,0.9787015,0.2269248,0.078963,0.9845996,7.739848,2.749293,0.1741182,99896,0.7307318,1.368491,0.9088147,0.6000113,0.6691316,2
0.4651498,0.4666667,0.1699485,0.0288825,0.1771464,2.520596,0.2431373,0.6862745,0.4431373,0.9594735,0.2395923,0.1355946,0.9575846,7.444449,2.695392,0.188309,91774,0.9267944,1.078988,0.9803343,0.6076286,0.7779831,2
0.04745157,0.01574803,0.08051462,0.006482603,4.264392,24.12318,0.01181102,0.08267716,0.07086615,0.9932481,0.606766,0.04867298,0.9910159,3.929354,1.978503,0.391873,231619,0.9301351,1.075113,0.9752584,0.4654349,0.782814,1
0.2015315,0.1254902,0.1795572,0.03224079,1.440669,4.408795,0.03921569,0.4980392,0.4588235,0.9651126,0.3314362,0.1593605,0.9740707,6.940327,2.880007,0.1557544,31743,0.7976527,1.253678,0.9137306,0.3693976,0.6980779,1
0.5854677,0.5976096,0.1056056,0.01115253,-0.3501015,2.698308,0.434263,0.7131474,0.2788845,0.9613013,0.3605822,0.1596637,0.9250267,6.719942,2.876962,0.162572,15459,0.9885792,1.011553,0.9872278,0.279156,0.7507284,2
0.2088021,0.2043478,0.08895969,0.007913826,0.150039,2.956056,0.08695652,0.3217391,0.2347826,0.9749462,0.3248726,0.1250576,0.9789534,6.361864,2.730174,0.1796227,63568,0.8912166,1.122062,0.9663727,0.4768315,0.6970176,2
0.1970514,0.1921569,0.1297463,0.0168341,2.625014,15.83264,0.05882353,0.3058824,0.2470588,0.9764294,0.3484665,0.0845235,0.9848005,6.612308,2.889102,0.1540482,178601,0.8228702,1.215258,0.9427193,0.8005583,0.7473627,2
0.2932641,0.282353,0.09757349,0.009520586,1.454362,8.072243,0.1960784,0.3960784,0.2,0.9568633,0.3231881,0.1482555,0.9647743,6.477691,2.741483,0.1850123,47017,0.9000517,1.111047,0.991376,0.7609846,0.7633373,2
0.1940582,0.1882353,0.1250051,0.01562626,2.562133,16.01076,0.05882353,0.3019608,0.2431373,0.976662,0.3540615,0.09381817,0.9829423,6.582891,2.876048,0.1555652,176576,0.821074,1.217917,0.9407653,0.7957837,0.752601,2
0.2305849,0.2156863,0.1209679,0.01463323,1.287058,6.61164,0.09019608,0.372549,0.282353,0.9579815,0.2975774,0.216713,0.9568242,6.825821,2.669844,0.192229,27768,0.936035,1.068336,0.9837041,0.6830572,0.7673262,1
0.1666416,0.1583333,0.09880775,0.009762972,0.9193168,5.020468,0.04166667,0.2958333,0.2541667,0.96958,0.4298039,0.1634077,0.968545,6.474364,2.675113,0.1884025,54547,0.9269376,1.078821,0.9889407,0.6449191,0.7835524,3
0.3332202,0.3529412,0.1791015,0.03207736,0.1511178,2.607528,0.08235294,0.5411765,0.4588235,0.972561,0.2837214,0.1106808,0.9794746,7.316039,2.758225,0.1779261,104224,0.6662858,1.500858,0.8604167,0.6579716,0.5865364,3
0.1326827,0.120332,0.082679,0.006835817,2.690498,20.41278,0.05394191,0.2240664,0.1701245,0.981819,0.5516555,0.1211798,0.978205,5.977312,2.796898,0.1658521,76071,0.8580905,1.165378,0.977048,0.7998453,0.7729614,2
0.5066988,0.5176471,0.2000374,0.04001496,-0.03472077,2.173859,0.2235294,0.7686275,0.5450981,0.945567,0.2031839,0.1491617,0.9581336,7.61684,2.567913,0.2089102,20567,0.8380213,1.193287,0.974878,0.7252688,0.718548,1
0.4468133,0.4309624,0.133429,0.01780331,0.5080914,2.976722,0.2887029,0.6359833,0.3472803,0.9579962,0.3254658,0.1477621,0.9451328,6.989902,2.702196,0.1852409,62006,0.9538787,1.048351,0.991002,0.4732997,0.8186259,2
0.1844723,0.172549,0.08655395,0.007491585,2.833469,17.62509,0.1019608,0.2588235,0.1568628,0.9682252,0.4941221,0.2194323,0.9548393,6.070557,2.895624,0.1545654,22729,0.9275064,1.07816,0.9834285,0.6007456,0.8101586,2
0.1618774,0.1490196,0.08945949,0.008003,2.77336,17.47422,0.07450981,0.2431373,0.1686275,0.9803509,0.5224559,0.08955526,0.9833771,6.179462,2.763623,0.1757541,108774,0.9676908,1.033388,0.9938055,0.6026064,0.7811082,2
0.1865199,0.1619433,0.1150891,0.01324551,1.212238,4.769416,0.06072874,0.3441296,0.2834008,0.9675161,0.3852007,0.2174393,0.9571552,6.599288,2.879403,0.1582211,15350,0.9408841,1.06283,0.9810187,0.5472713,0.7857289,2
0.09673256,0.05490196,0.1229167,0.01510851,3.456003,17.11076,0.02352941,0.2078431,0.1843137,0.9881309,0.5225219,0.07861046,0.9871001,5.776542,2.805066,0.1652577,85472,0.9342909,1.07033,0.981523,0.628302,0.7398892,2
0.2398394,0.2137097,0.09660946,0.009333387,2.411473,13.21582,0.1532258,0.3508064,0.1975807,0.9481955,0.2945347,0.294839,0.9459442,6.167375,2.852676,0.1643931,7943,0.9480165,1.054834,0.9831662,0.6685922,0.7399161,1
0.1405445,0.1239669,0.08087377,0.006540568,2.884628,19.21984,0.0661157,0.2231405,0.1570248,0.9834945,0.5306688,0.1011616,0.9830089,5.909966,2.776951,0.1702151,86405,0.8308295,1.203616,0.953445,0.8164783,0.7478362,2
0.1735308,0.1574803,0.1039175,0.01079884,3.068468,19.88396,0.08110236,0.2716535,0.1905512,0.9597108,0.4213204,0.3496569,0.941473,6.317673,2.715343,0.1802411,10311,0.8823513,1.133335,0.9778094,0.809038,0.7391398,1
0.2168336,0.1843137,0.1095829,0.01200842,1.285808,4.825561,0.1058824,0.3764706,0.2705882,0.9849312,0.3464657,0.08278669,0.9876652,6.561278,2.726726,0.1764554,87677,0.7837788,1.27587,0.9764565,0.770034,0.6135635,2
0.3700193,0.3715415,0.09674397,0.009359395,0.6503692,5.379317,0.2490119,0.4782609,0.229249,0.9752344,0.4629899,0.0879227,0.9751255,6.568223,2.843154,0.1622422,118394,0.9517881,1.050654,0.9864933,0.5833305,0.7636352,2
0.08386148,0.02469136,0.1399404,0.01958331,2.760153,10.76906,0.01234568,0.255144,0.2427984,0.9810484,0.4394103,0.1412514,0.9804974,4.731206,2.575142,0.2192265,18190,0.8093305,1.235589,0.952805,0.8589318,0.6237997,1
0.2389283,0.2281879,0.08230263,0.006773723,0.7297153,3.790323,0.1409396,0.3489933,0.2080537,0.9479515,0.2849853,0.2843919,0.9487478,5.581218,2.855904,0.1609512,8199,0.9566822,1.045279,0.9810937,0.6431433,0.721235,2
0.2892577,0.2650602,0.1651358,0.02726982,0.6166903,2.983889,0.08433735,0.5180723,0.433735,0.9646536,0.2562044,0.1125667,0.9756635,7.288498,2.704374,0.1869308,160307,0.9651584,1.036099,0.9930065,0.5458313,0.7726383,2
0.2566937,0.2332016,0.08619005,0.007428726,2.470652,13.40545,0.1778656,0.3636364,0.1857708,0.948,0.2832897,0.2184062,0.9570289,6.029305,2.982709,0.1425382,15490,0.8658097,1.154988,0.9487934,0.5781575,0.7588301,2
0.4556221,0.4664032,0.13764,0.01894478,-0.5644493,3.939072,0.2806324,0.6126482,0.3320158,0.9449872,0.2563852,0.1879478,0.9417527,7.05107,2.767072,0.17744,17922,0.9721151,1.028685,0.989619,0.5703608,0.7577372,3
0.1403873,0.1190476,0.08869108,0.007866108,1.677281,6.615062,0.05555556,0.2579365,0.202381,0.9736553,0.4156754,0.2709906,0.9628887,6.149274,2.678969,0.1959857,9571,0.8003559,1.249444,0.982548,0.8891078,0.6084552,1
0.3325025,0.2897959,0.2227125,0.04960087,0.5903546,2.334305,0.06938776,0.6693878,0.6,0.966794,0.2228498,0.1401642,0.9715018,7.519915,2.703964,0.1900038,26741,0.9704591,1.03044,0.9911783,0.5786119,0.7446672,1
0.4806632,0.5333334,0.2679579,0.07180143,-0.26503,1.861618,0.05882353,0.8078431,0.7490196,0.9655299,0.1897979,0.1057531,0.9734958,7.827417,2.69206,0.1870502,151128,0.9207042,1.086125,0.9889281,0.7220445,0.762718,2
0.1197153,0.08730159,0.1119172,0.01252546,1.678315,7.300996,0.01587302,0.2738095,0.2579365,0.9829435,0.5050691,0.1085593,0.9780759,6.152655,2.689231,0.1882408,63693,0.9281677,1.077392,0.9806768,0.6035806,0.8030284,3
0.2748978,0.2666667,0.1058955,0.01121385,1.224386,8.471899,0.15,0.4,0.25,0.9593142,0.2970981,0.2451733,0.9496684,6.566529,2.761532,0.1766463,18641,0.9684502,1.032578,0.9911208,0.6236535,0.7388427,1
0.2106705,0.1372549,0.2150697,0.046255,1.420254,4.664391,0.01960784,0.5215687,0.5019608,0.978421,0.3167569,0.06488594,0.9898552,7.06461,2.793639,0.1684573,81008,0.8258822,1.210826,0.9545963,0.7364396,0.6528218,2
0.384978,0.3803922,0.1361811,0.01854529,0.3385036,3.665928,0.2196078,0.5529412,0.3333333,0.9639141,0.3205835,0.1903016,0.947008,7.131317,2.598793,0.2027033,49134,0.9402851,1.063507,0.9865274,0.6124298,0.7724015,2
0.3451316,0.3497942,0.1629001,0.02653644,0.1866596,2.505688,0.1234568,0.5555556,0.4320988,0.9633161,0.2456881,0.1242971,0.971024,7.269954,2.722696,0.1858125,77666,0.9643151,1.037006,0.9888467,0.5697662,0.7608644,3
0.1798071,0.173913,0.08895368,0.007912757,2.143381,12.24734,0.08300395,0.2608696,0.1778656,0.9730776,0.4674906,0.1773978,0.9691391,6.194712,2.884869,0.156324,22286,0.9561438,1.045868,0.9861062,0.5185618,0.7558676,2
0.3842986,0.374502,0.1385213,0.01918816,0.4790317,3.295078,0.2111554,0.5737052,0.3625498,0.9655274,0.3103312,0.1279055,0.9660155,7.114849,2.854713,0.1623476,67094,0.9195707,1.087464,0.9769927,0.6787042,0.7530529,2
0.06954022,0.05416667,0.07549959,0.005700188,3.290419,16.70814,0.0125,0.1291667,0.1166667,0.9901208,0.6140872,0.08719579,0.9832461,4.992261,2.588825,0.2151819,79914,0.8695857,1.149973,0.9716933,0.5696567,0.7950692,2
0.07576413,0.007843138,0.1756255,0.0308443,3.493797,15.27459,0.003921569,0.1843137,0.1803922,0.9790915,0.5023762,0.1538584,0.9761106,4.166595,2.238258,0.3002033,21860,0.9156179,1.092159,0.9644401,0.6438255,0.7235535,2
0.3058128,0.3003953,0.1506256,0.02268806,0.3406482,3.191163,0.09881423,0.4980237,0.3992095,0.9614211,0.2701781,0.2178829,0.9522477,7.227866,2.604719,0.1990921,33922,0.9459476,1.057141,0.9819371,0.3109881,0.7477571,2
0.2417794,0.2252964,0.07907631,0.006253063,2.407547,14.43909,0.1660079,0.3320158,0.1660079,0.9526706,0.3057959,0.2773251,0.9459513,6.006895,2.772453,0.172284,14385,0.9475935,1.055305,0.9832536,0.6170456,0.7653224,1
0.05666226,0.01209677,0.09983813,0.009967652,2.903808,13.03487,0.004032258,0.1935484,0.1895161,0.9893146,0.5683706,0.08172156,0.984894,4.416918,2.067701,0.367053,92324,0.9443501,1.058929,0.9835199,0.6236542,0.7816384,2
0.1079973,0.1008065,0.03925288,0.001540788,4.103234,32.3338,0.08064516,0.1451613,0.06451613,0.9918082,0.5933217,0.1175009,0.9806967,4.623985,2.751683,0.1725159,102418,0.6313917,1.583803,0.9250849,0.8874915,0.7439492,2
0.0651651,0.0511811,0.06361382,0.004046717,4.510026,29.5721,0.03149606,0.1062992,0.07480315,0.9931685,0.5238671,0.06512432,0.990745,4.583393,2.579997,0.2173106,129990,0.8589439,1.16422,0.9735329,0.7666777,0.668171,2
0.3171133,0.3,0.1461974,0.02137369,1.321217,5.308253,0.156,0.512,0.356,0.965759,0.2921299,0.1245247,0.9708159,6.924908,2.844664,0.1643071,64558,0.9049013,1.105093,0.980082,0.7654743,0.760293,2
0.1490764,0.09638554,0.1270114,0.0161319,1.781874,7.76705,0.04016064,0.3413655,0.3012048,0.9789438,0.3831591,0.2044406,0.9717495,6.340579,2.74395,0.1779078,19361,0.7937367,1.259864,0.9723771,0.8794202,0.5750223,1
0.1872828,0.1784232,0.07285759,0.005308228,1.660069,12.73595,0.1037344,0.2738589,0.1701245,0.9556558,0.4109808,0.2633421,0.9511227,6.022301,2.733104,0.1797035,18425,0.9898826,1.010221,0.9917644,0.3376513,0.7728608,2
0.2813975,0.2386831,0.1314371,0.01727572,2.027517,7.552174,0.1728395,0.4567901,0.2839506,0.9444228,0.2562685,0.2760704,0.9475235,6.446263,2.804859,0.1698201,12732,0.8991147,1.112205,0.9820285,0.716553,0.736422,1
0.4074467,0.4008097,0.1404022,0.01971278,0.2171589,2.271573,0.2226721,0.5991903,0.3765182,0.9536014,0.2686388,0.1609432,0.9521132,7.098048,2.714252,0.1813836,62383,0.980557,1.019829,0.9917964,0.4643269,0.7873162,2
0.1910647,0.1570248,0.1651075,0.02726047,1.081553,3.791773,0.02066116,0.4297521,0.4090909,0.9716693,0.3560377,0.1579293,0.9673252,6.774188,2.720192,0.1764383,68689,0.9749088,1.025737,0.994988,0.5200289,0.7987558,2
